_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
331368,3380196,23028457,99,2023-02-24T11:00:00,"2600 Block Linwood AV Pittsburgh, PA 15214",Y,Perry South,1,NA,9489 Found Property / 9999 Miscellaneous Report (No Crime),2615,6,1,-80.01395988695172,40.469883001443165
331369,3380198,23028460,99,2023-02-24T13:06:00,"500 Block Smithfield ST Pittsburgh, PA 15222",Y,Central Business District,2,NA,9999 Miscellaneous Report (No Crime),201,6,6,-79.99811947171193,40.44034004199207
331370,3380199,23027757,99,2023-02-23T12:00:00,"3000 Block Hartman ST Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,NA,9993 PFA Service with Weapons Supplement,2715,1,1,-80.03176446372888,40.47140933510958
331371,3380200,23028471,7,2023-02-24T09:20:00,"6300 Block Monitor ST Pittsburgh, PA 15217",N,Squirrel Hill South,4,MTR VEH THEFT (AUTO),3921(a) Theft by Unlawful Taking or Disposition - Movable item,1414,5,3,-79.92385442483501,40.42532482080754
331372,3380201,23027764,6,2023-02-23T12:00:00,"600 Block Stanwix ST Pittsburgh, PA ",N,Central Business District,2,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,201,,,,
331373,3380203,23028472,99,2023-02-24T13:24:00,"3300 Block Francisco ST Pittsburgh, PA 15204",Y,Sheraden,6,NA,9497 Aided Case,2022,2,5,-80.0613040395136,40.456962964100654
331374,3380205,23028479,26,2023-02-23T13:35:00,"2300 Block Brownsville RD Pittsburgh, PA 15210",N,Carrick,3,ALL OTHER OFFENSES(EXPT TRAFF),"601.11(a) Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",2902,4,3,-79.98552317166529,40.389057269279455
331375,3380207,23027763,6,2023-02-23T11:20:00,"200 Block Shiloh ST Pittsburgh, PA 15211",N,Mount Washington,3,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1914,2,5,-80.00757555319709,40.430727111159555
331376,3380211,23027765,99,2023-02-23T11:30:00,"5th AV & Liberty AV Pittsburgh, PA 15222",Y,Central Business District,2,NA,9498 302 (Mental),201,6,6,-80.0027036132909,40.44169647929672
331377,3380214,23027769,99,2023-02-23T12:15:00,"1400 Block Washington BL Pittsburgh, PA 15206",N,Highland Park,5,NA,9994 PFA Service,1106,9,2,-79.90861667551917,40.470305633259095
331378,3380215,23027794,6,2023-02-23T13:00:00,"100 Block Fountain ST Pittsburgh, PA 15212",N,Central North Side,1,"THEFT M.V. PARTS,ACCESSORIES",3921(a) Theft by Unlawful Taking or Disposition - Movable item,2206,1,1,-80.00193041342023,40.45875859509466
331379,3380218,23027798,14,2023-02-23T13:30:00,"500 Block East Ohio ST Pittsburgh, PA 15212",N,East Allegheny,1,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",2304,1,1,-80.0005722777536,40.453500256542384
331380,3380219,23027803,99,2023-02-23T13:16:00,"80 Block S Bryant AV Pittsburgh, PA 15202",Y,Outside State,OSC,NA,9094 Recovered Stolen Vehicle (OUTSIDE CITY),7799,,,-80.05174179259646,40.491012816654674
331381,3380220,23027806,6,2023-02-23T09:00:00,"800 Block Boggs AV Pittsburgh, PA 15211",N,Mount Washington,3,THEFT FROM AUTO,3934 Theft from Vehicle,1915,4,5,-80.01241499339191,40.41849774794243
331382,3380223,23027810,99,2023-02-23T13:32:00,"West Liberty AV & Pioneer AV Pittsburgh, PA 15226",N,Brookline,6,NA,3743 Accidents Involving Damage to Attended Veh. or Property,1917,4,5,-80.01012322546272,40.412920091354664
331383,3380224,23027811,24,2023-02-23T09:19:00,"2700 Block Glen Mawr ST Pittsburgh, PA 15204",Y,Sheraden,6,HARRASSMENT BY COMUN/ADDRESS,2709(a)(3) Harassment No Legitimate Purpose,2018,2,5,-80.04925595778866,40.45329993217766
331384,3380225,23027820,24,2023-02-23T14:10:00,"10 Block E. Woodford AV Pittsburgh, PA 15210",Y,Central Business District,3,HARRASSMENT BY COMUN/ADDRESS,2709(a) Harassment.,201,4,3,-79.98596215874709,40.39308469320617
331385,3380229,23027822,6,2023-02-23T13:45:00,"900 Block Freeport RD Pittsburgh, PA 15238",Y,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1201,9,2,-79.89235294507522,40.48611850156562
331386,3380230,23027826,99,2023-02-23T14:00:00,"300 Block Oliver AV Pittsburgh, PA 15222",N,Central Business District,2,NA,3743 Accidents Involving Damage to Attended Veh. or Property,201,,,,
331387,3380231,23027837,10,2023-02-23T08:00:00,"300 Block 4th AV Pittsburgh, PA 15222",N,Central Business District,2,TERRORISTIC THREATS,2706 Terroristic Threats.,201,6,6,-80.00121018299862,40.43923465592203
331388,3380234,23027839,14,2023-02-23T15:32:00,"100 Block Hazlett ST Pittsburgh, PA 15214",N,Northview Heights,1,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,2609,1,1,-80.00164753718514,40.477122093250784
331389,3380236,23027844,10,2023-02-22T15:23:00,"2900 Block Sheraden BL Pittsburgh, PA 15204",N,Sheraden,6,TERRORISTIC THREATS,2706 Terroristic Threats.,2018,,,,
331390,3380238,23027858,99,2023-02-23T12:15:00,"2700 Block Sacramento AV Pittsburgh, PA 15204",N,Sheraden,6,NA,9994 PFA Service,2018,2,5,-80.04767581446174,40.45528480128974
331391,3380239,23027864,26,2023-02-23T14:40:00,"800 Block Freeport RD Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,HARRASSMENT-OTHER,2709(a) Harassment.,1201,,,-79.85370067208602,40.49831034053481
331392,3380240,23027867,99,2023-02-23T11:55:00,"1300 Block E Carson ST Pittsburgh, PA 15203",N,South Side Flats,3,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.98517842560688,40.428614936885786
331393,3380242,23027869,99,2023-02-23T15:00:00,"W North AV & Arch ST Pittsburgh, PA 15212",Y,Allegheny Center,1,NA,9489 Found Property,2204,1,1,-80.0086312900378,40.45509879601721
331394,3380243,23027873,26,2023-02-23T15:29:00,"2500 Block East Hills DR Pittsburgh, PA 15221",Y,East Hills,5,PROTECTIVE ORDERS,9501 Bench Warrant / 9093 Indirect Criminal Contempt,1306,,,,
331395,3380244,23027878,10,2023-02-23T15:41:00,"2300 Block 5th AV Pittsburgh, PA 15213",N,South Oakland,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",409,2,5,-80.05435276883466,40.427840300426816
331396,3380245,23027881,6,2023-02-23T15:45:00,"2000 Block Wharton SQ Pittsburgh, PA 15203",Y,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession,1702,,,,
331397,3380246,23027898,99,2023-02-23T16:09:00,"S 23rd ST & E Carson ST Pittsburgh, PA 15203",Y,South Side Flats,3,NA,1786 Required Financial Responsibility. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,1609,3,3,-79.97304012677185,40.42832809349915
331398,3380247,23029428,99,2023-02-26T10:15:00,"1100 Block Muldowney AV Pittsburgh, PA 15207",Y,Lincoln Place,4,NA,9123 Miscellaneous Fire Other Investigation to Continue,3102,5,3,-79.91734897989022,40.368566200642086
331399,3380249,23029429,99,2023-02-26T10:45:00,"4500 Block Friendship AV Pittsburgh, PA 15224",Y,Bloomfield,5,NA,9999 Miscellaneous Report (No Crime),903,7,2,-79.95232655999123,40.466023331964394
331400,3380250,23029433,99,2023-02-26T10:50:00,"North Shore DR & Art Rooney AV Pittsburgh, PA 15212",Y,North Shore,1,NA,9497 Aided Case,2205,1,6,-80.013558038396,40.44530735513721
331401,3380251,23029437,99,2023-02-26T10:39:00,"500 Block Norton ST Pittsburgh, PA 15211",Y,Mount Washington,3,NA,9496 Dead on Arrival (DOA),1914,2,5,-80.01264133568175,40.424783982997575
331402,3380264,23029442,99,2023-02-26T11:10:00,"5200 Block Lytle ST Pittsburgh, PA 15207",Y,Hazelwood,4,NA,9999 Miscellaneous Report (No Crime),1501,5,3,-79.94517931415133,40.40504255167658
331403,3380265,23029450,99,2023-02-26T11:15:00,"S 15th ST & Roland ST Pittsburgh, PA 15203",N,South Side Flats,3,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.98343851024984,40.428563458953406
331404,3380267,23028968,99,2023-02-25T11:20:00,"1400 Block N Franklin ST Pittsburgh, PA 15233",N,Manchester,1,NA,9999 Miscellaneous Report (No Crime),2107,6,1,-80.02697055437939,40.45588820607776
331405,3380270,23029458,3,2023-02-26T11:31:00,"Sedgwick ST & Morrison ST Pittsburgh, PA 15212",Y,California-Kirkbride,1,ROBBERY/HIGHWAY/GUN,2706 Terroristic Threats. / 3701 Robbery. / 3921 Theft by Unlawful Taking or Disposition. / 13(a)(31) Marijuana: Possession Small Amount,2507,6,1,-80.02411834905146,40.45990867658116
331406,3380272,23028972,6,2023-02-25T11:30:00,"Diamond ST & Boyd ST Pittsburgh, PA 15219",N,Bluff,2,THEFT FROM AUTO,3304 Criminal Mischief. / 3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud / 3934 Theft from Vehicle,103,6,6,-79.99329632876406,40.43866405290116
331407,3380274,23028981,99,2023-02-25T12:47:00,"100 Block 52nd ST Pittsburgh, PA 15201",Y,Upper Lawrenceville,2,NA,9994 PFA Service,1011,,,,
331408,3380275,23028992,18,2023-02-25T12:30:00,"Virgin WY & Cedar AV Pittsburgh, PA 15212",Y,East Allegheny,1,OTHER DRUG/NON-NARC-POSSESS,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,2304,1,1,-80.00159277099527,40.45299273822667
331409,3380276,23024078,10,2023-02-16T07:41:00,"700 Block N Dallas AV Pittsburgh, PA 15208",Y,Homewood West,5,SIMPLE ASSAULT/INJURY,2701 Simple Assault. / 4952 Intimidation of Witnesses or Victims,1207,9,2,-79.90437145254216,40.45723829242328
331410,3380277,23028993,99,2023-02-25T12:25:00,"500 Block Sherwood AV Pittsburgh, PA 15204",Y,Sheraden,6,NA,9999 Miscellaneous Report (No Crime),2018,2,5,-80.05296124404708,40.455742904476
331411,3380279,23028996,99,2023-02-25T11:30:00,"200 Block N Whitfield ST Pittsburgh, PA 15206",Y,East Liberty,5,NA,9489 Found Property,1115,,,,
331412,3380280,23029470,6,2023-02-26T12:00:00,"2700 Block Bergman ST Pittsburgh, PA 15204",N,Sheraden,6,MOTOR THEFT (AUTO)-PLATE ONLY,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2018,2,5,-80.05139002491113,40.452944603944815
331413,3380282,23028997,99,2023-02-25T12:46:00,"400 Block S Craig ST Pittsburgh, PA 15213",N,North Oakland,4,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,404,8,3,-79.94905218637027,40.445152821358676
331414,3380284,23028999,99,2023-02-25T13:01:00,"7000 Block Frankstown AV Pittsburgh, PA 15208",Y,Homewood South,5,NA,9999 Miscellaneous Report (No Crime),1303,9,2,-79.90108761433034,40.45848181473335
331415,3380285,23029000,99,2023-02-25T13:06:00,"1700 Block 5th AV Pittsburgh, PA 15219",N,Bluff,2,NA,3921 Theft by Unlawful Taking or Disposition.,103,6,3,-79.98248339028213,40.43829758092047
331416,3380286,23029007,99,2023-02-25T13:20:00,"Frankstown AV & N Murtland ST Pittsburgh, PA 15208",Y,Homewood West,5,NA,9489 Found Property,1207,9,2,-79.90111870152674,40.45849785991448
331417,3380288,23029008,24,2023-02-25T13:23:00,"200 Block East End AV Pittsburgh, PA 15221",N,Point Breeze,4,HARRASSMENT BY COMUN/ADDRESS,2709(a)(5) Harassment Communicates Repeatedly in Anonymous Manner,1406,9,3,-79.89468523125232,40.445746462410135
331418,3380290,23029010,14,2023-02-25T14:00:00,"300 Block Main ST Pittsburgh, PA 15201",N,Central Lawrenceville,2,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",902,7,2,-79.95794766796888,40.467383013699234
331420,3380294,23029014,14,2023-02-21T12:21:00,"500 Block Lockhart ST Pittsburgh, PA 15212",N,East Allegheny,1,CRIMINAL MISCHIEF,3304 Criminal Mischief.,2304,1,1,-80.00006521278631,40.45255847667845
331421,3380295,23029016,6,2023-02-25T13:50:00,Pennsylvania AV,Y,Manchester,1,THEFT/PROP-LOST/MISLAID/DEL,4106 Access Device Fraud,2107,,,-79.9867249970083,40.41752814508826
331422,3380296,23029020,26,2023-02-25T13:51:00,"50 Block Hanover ST Pittsburgh, PA 15210",Y,Allentown,3,PROTECTIVE ORDERS,9093 Indirect Criminal Contempt,1803,3,5,-79.99242061624744,40.425180060630055
331423,3380297,23029471,26,2023-02-26T13:20:00,"Larimer AV & Meadow ST Pittsburgh, PA 15206",N,Larimer,5,ALL OTHER OFFENSES(EXPT TRAFF),1501(A) Valid Driver's License Required / 9129 Miscellaneous Investigation / 627.02(b)(i) Possessing a small amount of marijuana,1204,9,2,-79.91451098188263,40.46527919580069
331424,3380298,23029029,99,2023-02-25T14:30:00,"Merchant ST & Ridge AV Pittsburgh, PA 15212",N,Allegheny West,1,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2201,1,1,-80.0096305621457,40.45182539085236
331425,3380300,23029483,10,2023-02-25T11:20:00,"600 Block Wood ST Pittsburgh, PA 15222",Y,Central Business District,2,TERRORISTIC THREATS,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",201,6,6,-79.99947653015562,40.442128855670354
331426,3380301,23029486,14,2023-02-26T12:54:00,"5400 Block Kincaid ST Pittsburgh, PA 15206",Y,Garfield,5,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,1114,9,2,-79.9353858382071,40.46613830513184
331427,3380302,23029254,99,2023-02-26T00:06:00,"300 Block Beltzhoover AV Pittsburgh, PA 15210",Y,Beltzhoover,3,NA,9497 Aided Case,1809,3,5,-79.9975152966296,40.419880368530194
331428,3380303,23029257,24,2023-02-26T00:11:00,"5200 Block Forbes AV Pittsburgh, PA 15217",Y,Squirrel Hill North,4,DISORDERLY CONDUCT,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1401,8,3,-79.93758603638864,40.44263600222386
331429,3380304,23029268,4,2023-02-26T01:29:00,"5th AV & Smithfield ST Pittsburgh, PA 15222",Y,Central Business District,2,AGG ASSAULT/STRONGARM/INJURY,2701 Simple Assault. / 13(a)(32) Paraphernalia - Use or Possession / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,201,6,6,-79.99864925952377,40.44009358875449
331430,3380305,23029031,99,2023-02-25T14:35:00,"400 Block Mt Pleasant RD Pittsburgh, PA 15214",Y,Northview Heights,1,NA,9497 Aided Case,2609,1,1,-80.00190476088557,40.479837220529895
331431,3380306,23029033,10,2023-02-25T14:44:00,"Cedar AV & Pressley ST Pittsburgh, PA 15212",Y,Allegheny Center,1,HARRASSMENT/THREAT/ATTEMPT/PHY,5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,2204,1,1,-80.00114903409869,40.4516250109702
331432,3380307,23029277,3,2023-02-26T01:13:00,"100 Block E Station Square DR Pittsburgh, PA 15219",N,South Shore,3,ROBBERY/HIGHWAY/STRONGARM,3701 Robbery.,1921,2,5,-80.00364780244968,40.43339608462265
331433,3380308,23029037,14,2023-02-25T15:04:00,"500 Block Overbrook BL Pittsburgh, PA 15210",N,Overbrook,3,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,3204,,,,
331434,3380309,23029042,99,2023-02-25T14:30:00,"2200 Block Wilner DR Pittsburgh, PA 15221",N,East Hills,5,NA,9999 Miscellaneous Report (No Crime),1306,,,,
331435,3380310,23029043,6,2023-02-25T15:10:00,"400 Block N Highland AV Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115,9,2,-79.92217494469345,40.46516578481274
331436,3380313,23029287,14,2023-02-26T01:22:00,"Bingham ST & S 8th ST Pittsburgh, PA 15203",N,South Side Flats,3,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,1702,3,3,-79.99105971546358,40.429402340668915
331437,3380314,23029049,11,2023-02-25T15:30:00,"700 Block Hargrove ST Pittsburgh, PA 15226",Y,Mount Washington,3,THEFT OF SERVICES,"3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",1915,4,5,-80.01292496198126,40.41448504628747
331438,3380315,23029495,18,2023-02-26T13:21:00,"600 Block Thompson ST Pittsburgh, PA 15206",N,Larimer,5,MARIJUANA-POSSESS,4524 Windshield Obstructions and Wipers. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,1204,9,2,-79.91113810354203,40.46527041083217
331439,3380317,23029300,23,2023-02-26T01:57:00,"200 Block Allen ST Pittsburgh, PA 15210",Y,Allentown,3,PUBLIC DRUNKENESS,5503 Disorderly Conduct. / 5505 Public Drunkenness,1803,3,5,-79.99370673045959,40.42079402431353
331440,3380318,23029497,99,2023-02-26T13:32:00,"1000 Block Weaver ST Pittsburgh, PA 15220",Y,Elliott,6,NA,9999 Miscellaneous Report (No Crime),2020,2,5,-80.03783239820523,40.43903186618941
331441,3380319,23029500,99,2023-02-26T13:36:00,"3200 Block Lecky AV Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,NA,9998 Overdose Other,2715,1,1,-80.03442260117062,40.47444480660111
331442,3380320,23029052,6,2023-02-25T15:23:00,"4600 Block Centre AV Pittsburgh, PA 15213",N,North Oakland,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,507,6,3,-79.95199168900636,40.451909654279476
331443,3380321,23029303,6,2023-02-26T01:58:00,"1200 Block Muriel ST Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3304 Criminal Mischief. / 3934 Theft from Vehicle,1702,3,3,-79.98625309890096,40.42997789938347
331444,3380323,23029068,99,2023-02-25T16:06:00,"Crane AV & Saw Mill Run BL Pittsburgh, PA 15216",N,Beechview,6,NA,3743 Accidents Involving Damage to Attended Veh. or Property,1916,4,5,-80.01458434005019,40.41709907456233
331445,3380325,23029306,6,2023-02-26T01:58:00,"1200 Block Muriel ST Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3304 Criminal Mischief. / 3934 Theft from Vehicle,1702,3,3,-79.98625309890096,40.42997789938347
331446,3380326,23029069,99,2023-02-25T17:28:00,"1600 Block Crucible ST Pittsburgh, PA 15220",Y,Crafton Heights,6,NA,9498 302 (Mental),2814,2,5,-80.05172115698821,40.44745712596411
331447,3380327,23029071,6,2023-02-25T16:31:00,"3300 Block Penn AV Pittsburgh, PA 15201",N,Lower Lawrenceville,2,RETAIL THEFT (SHOPLIFTING),3925 Receiving Stolen Property. / 3929 Retail Theft.,603,7,2,-79.96841798717092,40.46166764765003
331448,3380328,23029083,24,2023-02-23T12:00:00,Zone 6,N,,6,HARRASSMENT BY COMUN/ADDRESS,3126 Indecent Assault. / 2709(a)(3) Harassment No Legitimate Purpose,,,,,
331449,3380332,23029517,6,2023-02-23T11:28:00,"100 Block Forbes AV Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),903 Criminal Conspiracy. / 3304 Criminal Mischief. / 3929 Retail Theft.,201,6,6,-80.00369851158025,40.44092566469931
331450,3380333,23028309,17,2023-02-19T05:30:00,Zone 1,N,,1,INDECENT ASSAULT,3124.1 Sexual Assault,,,,,
331451,3380334,23029518,99,2023-02-26T14:15:00,"1000 Block Sheffield ST Pittsburgh, PA 15233",N,Manchester,1,NA,9496 Dead on Arrival (DOA),2107,,,,
331452,3380337,23029321,8,2023-02-26T02:43:00,"5400 Block 5th AV Pittsburgh, PA 15232",N,Shadyside,4,CRIM MISCHIEF(ARSON-INVOLV),3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,703,8,3,-79.9331316526748,40.448736099037575
331453,3380338,23029325,15,2023-02-26T02:51:00,"400 Block Sweetbriar ST Pittsburgh, PA 15211",N,Duquesne Heights,3,WEAPONS-CARRY/POS-OTHER,8106 Shots Fired,1911,2,5,-80.02252047166739,40.43575734760215
331454,3380339,23029086,5,2023-02-25T16:00:00,"600 Block Somers ST Pittsburgh, PA 15219",N,Middle Hill,2,BURGLARY/FORCE ENT/RES,3502 Burglary.,501,,,,
331455,3380340,23029106,99,2023-02-25T16:53:00,"400 Block N Aiken AV Pittsburgh, PA 15206",Y,Garfield,5,NA,9489 Found Property,1114,9,2,-79.93434377401782,40.467788380074495
331456,3380341,23029345,15,2023-02-26T04:00:00,"Beaver AV & Doerr ST Pittsburgh, PA 15233",Y,Marshall-Shadeland,1,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 4703 Operation of Vehicle without Official Certif. of Inspection,2704,,,,
331457,3380343,23029108,6,2023-02-25T17:30:00,"600 Block East Ohio ST Pittsburgh, PA 15212",N,East Allegheny,1,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2304,1,1,-79.99897807207657,40.4539777944947
331458,3380345,23029347,15,2023-02-26T02:44:00,"1000 Block E Carson ST Pittsburgh, PA 15203",Y,South Side Flats,3,FIREARMS NOT TO BE CARRIED WO LICENSE,6106 Firearms not to be Carried without a License. / 3736 Reckless Driving,1702,3,3,-79.9885400431944,40.428703070285835
331459,3380347,23029112,99,2023-02-25T18:03:00,"4200 Block Bruce ST Pittsburgh, PA 15201",Y,Central Lawrenceville,2,NA,9999 Miscellaneous Report (No Crime),902,7,2,-79.9572157334417,40.46813591364746
331460,3380348,23029121,18,2023-02-25T17:58:00,"Lincoln AV & Meadow ST Pittsburgh, PA 15206",Y,Larimer,5,MARIJUANA-POSSESS,1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,1204,9,2,-79.90979225596736,40.46106408100264
